scan_id,ticket_id,order_id,event_id,gate,scanned_at
SCN-5-00274,ORD-01519-T1,ORD-01519,EV-05,SIDE-A,2025-07-05 19:24:41
SCN-5-00275,ORD-00315-T2,ORD-00315,EV-05,SIDE-A,2025-07-05 19:24:46
SCN-5-00276,ORD-01313-T1,ORD-01313,EV-05,MAIN-1,2025-07-05 19:24:48
SCN-5-00277,ORD-00393-T3,ORD-00393,EV-05,MAIN-1,2025-07-05 19:24:49
SCN-5-00278,ORD-03236-T1,ORD-03236,EV-05,MAIN-2,2025-07-05 19:24:49
SCN-5-00279,ORD-00867-T4,ORD-00867,EV-05,MAIN-1,2025-07-05 19:24:50
SCN-5-00280,ORD-00239-T1,ORD-00239,EV-05,SIDE-A,2025-07-05 19:24:51
SCN-5-00281,ORD-00654-T1,ORD-00654,EV-05,MAIN-2,2025-07-05 19:24:55
SCN-5-00282,ORD-01833-T4,ORD-01833,EV-05,MAIN-1,2025-07-05 19:25:01
SCN-5-00283,ORD-03324-T3,ORD-03324,EV-05,MAIN-2,2025-07-05 19:25:01
SCN-5-00284,ORD-02214-T1,ORD-02214,EV-05,MAIN-2,2025-07-05 19:25:07
SCN-5-00285,ORD-01551-T1,ORD-01551,EV-05,SIDE-A,2025-07-05 19:25:11
SCN-5-00286,ORD-02393-T1,ORD-02393,EV-05,MAIN-1,2025-07-05 19:25:11
SCN-5-00287,ORD-03274-T2,ORD-03274,EV-05,MAIN-1,2025-07-05 19:25:11
SCN-5-00288,ORD-02392-T1,ORD-02392,EV-05,MAIN-2,2025-07-05 19:25:17
SCN-5-00289,ORD-01067-T2,ORD-01067,EV-05,MAIN-1,2025-07-05 19:25:20
SCN-5-00290,ORD-01435-T2,ORD-01435,EV-05,MAIN-1,2025-07-05 19:25:22
SCN-5-00291,ORD-02415-T1,ORD-02415,EV-05,MAIN-1,2025-07-05 19:25:26
SCN-5-00292,ORD-00650-T5,ORD-00650,EV-05,MAIN-2,2025-07-05 19:25:30
SCN-5-00293,ORD-02903-T3,ORD-02903,EV-05,SIDE-A,2025-07-05 19:25:30
SCN-5-00294,ORD-02761-T1,ORD-02761,EV-05,MAIN-2,2025-07-05 19:25:34
SCN-5-00295,ORD-03064-T4,ORD-03064,EV-05,SIDE-A,2025-07-05 19:25:38
SCN-5-00296,ORD-00955-T2,ORD-00955,EV-05,MAIN-1,2025-07-05 19:25:39
SCN-5-00297,ORD-01355-T2,ORD-01355,EV-05,MAIN-2,2025-07-05 19:25:40
SCN-5-00298,ORD-02687-T1,ORD-02687,EV-05,MAIN-1,2025-07-05 19:25:41
SCN-5-00299,ORD-00801-T1,ORD-00801,EV-05,SIDE-A,2025-07-05 19:25:42
SCN-5-00300,ORD-00709-T1,ORD-00709,EV-05,SIDE-A,2025-07-05 19:25:43
SCN-5-00301,ORD-00109-T1,ORD-00109,EV-05,MAIN-2,2025-07-05 19:25:54
SCN-5-00302,ORD-02395-T1,ORD-02395,EV-05,SIDE-A,2025-07-05 19:25:58
SCN-5-00303,ORD-03366-T3,ORD-03366,EV-05,SIDE-A,2025-07-05 19:26:04
SCN-5-00304,ORD-02610-T1,ORD-02610,EV-05,MAIN-1,2025-07-05 19:26:06
SCN-5-00305,ORD-02944-T4,ORD-02944,EV-05,SIDE-A,2025-07-05 19:26:12
SCN-5-00306,ORD-00656-T3,ORD-00656,EV-05,MAIN-1,2025-07-05 19:26:14
SCN-5-00307,ORD-00829-T1,ORD-00829,EV-05,MAIN-2,2025-07-05 19:26:14
SCN-5-00308,ORD-01407-T1,ORD-01407,EV-05,MAIN-2,2025-07-05 19:26:15
SCN-5-00309,ORD-02980-T3,ORD-02980,EV-05,SIDE-A,2025-07-05 19:26:21
SCN-5-00310,ORD-02871-T2,ORD-02871,EV-05,MAIN-1,2025-07-05 19:26:26
SCN-5-00311,ORD-03211-T1,ORD-03211,EV-05,MAIN-2,2025-07-05 19:26:26
SCN-5-00312,ORD-01646-T1,ORD-01646,EV-05,MAIN-2,2025-07-05 19:26:40
SCN-5-00313,ORD-03217-T2,ORD-03217,EV-05,MAIN-2,2025-07-05 19:26:45
SCN-5-00314,ORD-00802-T1,ORD-00802,EV-05,MAIN-2,2025-07-05 19:26:46
SCN-5-00315,ORD-03065-T3,ORD-03065,EV-05,MAIN-1,2025-07-05 19:26:48
SCN-5-00316,ORD-02558-T2,ORD-02558,EV-05,MAIN-2,2025-07-05 19:26:50
SCN-5-00317,ORD-01945-T1,ORD-01945,EV-05,SIDE-A,2025-07-05 19:26:52
SCN-5-00318,ORD-03024-T1,ORD-03024,EV-05,MAIN-1,2025-07-05 19:26:52
SCN-5-00319,ORD-00955-T1,ORD-00955,EV-05,MAIN-1,2025-07-05 19:26:57
SCN-5-00320,ORD-01255-T2,ORD-01255,EV-05,MAIN-1,2025-07-05 19:26:58
SCN-5-00321,ORD-00484-T4,ORD-00484,EV-05,MAIN-1,2025-07-05 19:26:59
SCN-5-00322,ORD-00829-T6,ORD-00829,EV-05,MAIN-1,2025-07-05 19:27:03
SCN-5-00323,ORD-02294-T3,ORD-02294,EV-05,MAIN-1,2025-07-05 19:27:05
SCN-5-00324,ORD-02787-T2,ORD-02787,EV-05,MAIN-2,2025-07-05 19:27:05
SCN-5-00325,ORD-00531-T1,ORD-00531,EV-05,MAIN-2,2025-07-05 19:27:06
SCN-5-00326,ORD-01992-T5,ORD-01992,EV-05,MAIN-2,2025-07-05 19:27:06
SCN-5-00327,ORD-01741-T1,ORD-01741,EV-05,MAIN-2,2025-07-05 19:27:10
SCN-5-00328,ORD-02910-T1,ORD-02910,EV-05,MAIN-1,2025-07-05 19:27:12
SCN-5-00329,ORD-01352-T1,ORD-01352,EV-05,SIDE-A,2025-07-05 19:27:15
SCN-5-00330,ORD-00802-T4,ORD-00802,EV-05,MAIN-1,2025-07-05 19:27:16
SCN-5-00331,ORD-01459-T1,ORD-01459,EV-05,MAIN-1,2025-07-05 19:27:31
SCN-5-00332,ORD-01182-T1,ORD-01182,EV-05,MAIN-2,2025-07-05 19:27:33
SCN-5-00333,ORD-01397-T3,ORD-01397,EV-05,MAIN-1,2025-07-05 19:27:33
SCN-5-00334,ORD-03366-T2,ORD-03366,EV-05,SIDE-A,2025-07-05 19:27:33
SCN-5-00335,ORD-02586-T2,ORD-02586,EV-05,SIDE-A,2025-07-05 19:27:34
SCN-5-00336,ORD-00903-T2,ORD-00903,EV-05,MAIN-1,2025-07-05 19:27:36
SCN-5-00337,ORD-02392-T1,ORD-02392,EV-05,SIDE-A,2025-07-05 19:27:36
SCN-5-00338,ORD-03141-T4,ORD-03141,EV-05,MAIN-1,2025-07-05 19:27:36
SCN-5-00339,ORD-00829-T1,ORD-00829,EV-05,SIDE-A,2025-07-05 19:27:37
SCN-5-00340,ORD-00568-T2,ORD-00568,EV-05,MAIN-2,2025-07-05 19:27:38
SCN-5-00341,ORD-02393-T2,ORD-02393,EV-05,MAIN-2,2025-07-05 19:27:41
SCN-5-00342,ORD-01561-T3,ORD-01561,EV-05,MAIN-2,2025-07-05 19:27:44
SCN-5-00343,ORD-02080-T3,ORD-02080,EV-05,SIDE-A,2025-07-05 19:27:44
SCN-5-00344,ORD-00354-T1,ORD-00354,EV-05,SIDE-A,2025-07-05 19:27:49
SCN-5-00345,ORD-02731-T3,ORD-02731,EV-05,SIDE-A,2025-07-05 19:27:53
SCN-5-00346,ORD-01357-T2,ORD-01357,EV-05,MAIN-2,2025-07-05 19:27:54
SCN-5-00347,ORD-00729-T2,ORD-00729,EV-05,MAIN-1,2025-07-05 19:27:57
SCN-5-00348,ORD-00672-T2,ORD-00672,EV-05,MAIN-1,2025-07-05 19:28:02
SCN-5-00349,ORD-02304-T1,ORD-02304,EV-05,MAIN-2,2025-07-05 19:28:08
SCN-5-00350,ORD-02664-T1,ORD-02664,EV-05,MAIN-1,2025-07-05 19:28:10
SCN-5-00351,ORD-02491-T1,ORD-02491,EV-05,MAIN-1,2025-07-05 19:28:11
SCN-5-00352,ORD-01562-T1,ORD-01562,EV-05,MAIN-2,2025-07-05 19:28:12
SCN-5-00353,ORD-02287-T1,ORD-02287,EV-05,SIDE-A,2025-07-05 19:28:15
SCN-5-00354,ORD-01515-T1,ORD-01515,EV-05,MAIN-2,2025-07-05 19:28:16
SCN-5-00355,ORD-00317-T1,ORD-00317,EV-05,MAIN-2,2025-07-05 19:28:18
SCN-5-00356,ORD-03063-T1,ORD-03063,EV-05,SIDE-A,2025-07-05 19:28:19
SCN-5-00357,ORD-03354-T4,ORD-03354,EV-05,MAIN-2,2025-07-05 19:28:21
SCN-5-00358,ORD-03080-T2,ORD-03080,EV-05,MAIN-2,2025-07-05 19:28:23
SCN-5-00359,ORD-00070-T1,ORD-00070,EV-05,MAIN-1,2025-07-05 19:28:26
SCN-5-00360,ORD-03313-T1,ORD-03313,EV-05,MAIN-1,2025-07-05 19:28:26
SCN-5-00361,ORD-03295-T2,ORD-03295,EV-05,SIDE-A,2025-07-05 19:28:30
SCN-5-00362,ORD-03343-T1,ORD-03343,EV-05,SIDE-A,2025-07-05 19:28:30
SCN-5-00363,ORD-02687-T2,ORD-02687,EV-05,SIDE-A,2025-07-05 19:28:35
SCN-5-00364,ORD-00484-T3,ORD-00484,EV-05,MAIN-2,2025-07-05 19:28:37
SCN-5-00365,ORD-03180-T4,ORD-03180,EV-05,MAIN-2,2025-07-05 19:28:41
SCN-5-00366,ORD-02940-T1,ORD-02940,EV-05,MAIN-1,2025-07-05 19:28:44
SCN-5-00367,ORD-03271-T2,ORD-03271,EV-05,MAIN-2,2025-07-05 19:28:48
SCN-5-00368,ORD-00802-T5,ORD-00802,EV-05,MAIN-2,2025-07-05 19:28:53
SCN-5-00369,ORD-00799-T1,ORD-00799,EV-05,MAIN-1,2025-07-05 19:28:57
SCN-5-00370,ORD-03141-T1,ORD-03141,EV-05,MAIN-1,2025-07-05 19:29:13
SCN-5-00371,ORD-00826-T1,ORD-00826,EV-05,SIDE-A,2025-07-05 19:29:18
SCN-5-00372,ORD-01226-T1,ORD-01226,EV-05,MAIN-1,2025-07-05 19:29:25
SCN-5-00373,ORD-02208-T1,ORD-02208,EV-05,MAIN-2,2025-07-05 19:29:27
SCN-5-00374,ORD-01397-T2,ORD-01397,EV-05,SIDE-A,2025-07-05 19:29:29
SCN-5-00375,ORD-00228-T1,ORD-00228,EV-05,MAIN-1,2025-07-05 19:29:37
SCN-5-00376,ORD-02641-T2,ORD-02641,EV-05,SIDE-A,2025-07-05 19:29:43
SCN-5-00377,ORD-00354-T1,ORD-00354,EV-05,MAIN-1,2025-07-05 19:29:52
SCN-5-00378,ORD-02368-T3,ORD-02368,EV-05,SIDE-A,2025-07-05 19:30:04
SCN-5-00379,ORD-01952-T1,ORD-01952,EV-05,MAIN-2,2025-07-05 19:30:07
SCN-5-00380,ORD-02932-T1,ORD-02932,EV-05,MAIN-2,2025-07-05 19:30:09
SCN-5-00381,ORD-00496-T1,ORD-00496,EV-05,SIDE-A,2025-07-05 19:30:14
SCN-5-00382,ORD-00684-T3,ORD-00684,EV-05,MAIN-1,2025-07-05 19:30:16
SCN-5-00383,ORD-02879-T2,ORD-02879,EV-05,MAIN-2,2025-07-05 19:30:20
SCN-5-00384,ORD-02745-T1,ORD-02745,EV-05,MAIN-2,2025-07-05 19:30:23
SCN-5-00385,ORD-02368-T2,ORD-02368,EV-05,MAIN-2,2025-07-05 19:30:26
SCN-5-00386,ORD-03094-T2,ORD-03094,EV-05,SIDE-A,2025-07-05 19:30:28
SCN-5-00387,ORD-03257-T1,ORD-03257,EV-05,MAIN-1,2025-07-05 19:30:29
SCN-5-00388,ORD-00355-T1,ORD-00355,EV-05,SIDE-A,2025-07-05 19:30:31
SCN-5-00389,ORD-00267-T1,ORD-00267,EV-05,SIDE-A,2025-07-05 19:30:37
SCN-5-00390,ORD-03215-T1,ORD-03215,EV-05,MAIN-2,2025-07-05 19:30:40
SCN-5-00391,ORD-00070-T2,ORD-00070,EV-05,SIDE-A,2025-07-05 19:30:42
SCN-5-00392,ORD-03215-T2,ORD-03215,EV-05,MAIN-1,2025-07-05 19:30:45
SCN-5-00393,ORD-03217-T4,ORD-03217,EV-05,MAIN-1,2025-07-05 19:30:45
SCN-5-00394,ORD-02052-T2,ORD-02052,EV-05,MAIN-1,2025-07-05 19:30:50
SCN-5-00395,ORD-00882-T1,ORD-00882,EV-05,MAIN-1,2025-07-05 19:30:55
SCN-5-00396,ORD-01736-T3,ORD-01736,EV-05,MAIN-1,2025-07-05 19:30:56
SCN-5-00397,ORD-00656-T2,ORD-00656,EV-05,MAIN-2,2025-07-05 19:30:57
SCN-5-00398,ORD-03084-T1,ORD-03084,EV-05,MAIN-1,2025-07-05 19:31:07
SCN-5-00399,ORD-00711-T4,ORD-00711,EV-05,MAIN-1,2025-07-05 19:31:09
SCN-5-00400,ORD-03098-T1,ORD-03098,EV-05,MAIN-2,2025-07-05 19:31:10
SCN-5-00401,ORD-02589-T1,ORD-02589,EV-05,SIDE-A,2025-07-05 19:31:13
SCN-5-00402,ORD-01357-T4,ORD-01357,EV-05,MAIN-2,2025-07-05 19:31:15
SCN-5-00403,ORD-00676-T2,ORD-00676,EV-05,SIDE-A,2025-07-05 19:31:16
SCN-5-00404,ORD-02944-T2,ORD-02944,EV-05,MAIN-2,2025-07-05 19:31:18
SCN-5-00405,ORD-03265-T2,ORD-03265,EV-05,MAIN-1,2025-07-05 19:31:21
SCN-5-00406,ORD-02931-T2,ORD-02931,EV-05,MAIN-1,2025-07-05 19:31:31
SCN-5-00407,ORD-01327-T1,ORD-01327,EV-05,SIDE-A,2025-07-05 19:31:32
SCN-5-00408,ORD-02153-T2,ORD-02153,EV-05,MAIN-1,2025-07-05 19:31:34
SCN-5-00409,ORD-01527-T1,ORD-01527,EV-05,MAIN-1,2025-07-05 19:31:42
SCN-5-00410,ORD-02849-T3,ORD-02849,EV-05,MAIN-2,2025-07-05 19:31:46
SCN-5-00411,ORD-03174-T4,ORD-03174,EV-05,MAIN-2,2025-07-05 19:31:48
SCN-5-00412,ORD-00221-T2,ORD-00221,EV-05,SIDE-A,2025-07-05 19:31:50
SCN-5-00413,ORD-02214-T4,ORD-02214,EV-05,MAIN-2,2025-07-05 19:31:51
SCN-5-00414,ORD-02252-T1,ORD-02252,EV-05,MAIN-2,2025-07-05 19:31:52
SCN-5-00415,ORD-00093-T1,ORD-00093,EV-05,MAIN-1,2025-07-05 19:31:53
SCN-5-00416,ORD-02064-T2,ORD-02064,EV-05,MAIN-1,2025-07-05 19:32:02
SCN-5-00417,ORD-01255-T3,ORD-01255,EV-05,MAIN-1,2025-07-05 19:32:03
SCN-5-00418,ORD-03064-T2,ORD-03064,EV-05,MAIN-1,2025-07-05 19:32:09
SCN-5-00419,ORD-00867-T1,ORD-00867,EV-05,MAIN-1,2025-07-05 19:32:10
SCN-5-00420,ORD-01736-T2,ORD-01736,EV-05,MAIN-1,2025-07-05 19:32:10
SCN-5-00421,ORD-00180-T1,ORD-00180,EV-05,MAIN-1,2025-07-05 19:32:12
SCN-5-00422,ORD-03064-T1,ORD-03064,EV-05,MAIN-1,2025-07-05 19:32:12
SCN-5-00423,ORD-00922-T1,ORD-00922,EV-05,MAIN-1,2025-07-05 19:32:13
SCN-5-00424,ORD-02641-T4,ORD-02641,EV-05,SIDE-A,2025-07-05 19:32:17
SCN-5-00425,ORD-03217-T1,ORD-03217,EV-05,SIDE-A,2025-07-05 19:32:17
SCN-5-00426,ORD-02511-T2,ORD-02511,EV-05,MAIN-1,2025-07-05 19:32:20
SCN-5-00427,ORD-03242-T1,ORD-03242,EV-05,SIDE-A,2025-07-05 19:32:26
SCN-5-00428,ORD-03085-T1,ORD-03085,EV-05,MAIN-1,2025-07-05 19:32:30
SCN-5-00429,ORD-00235-T1,ORD-00235,EV-05,MAIN-2,2025-07-05 19:32:31
SCN-5-00430,ORD-02438-T1,ORD-02438,EV-05,SIDE-A,2025-07-05 19:32:34
SCN-5-00431,ORD-03325-T2,ORD-03325,EV-05,MAIN-1,2025-07-05 19:32:35
SCN-5-00432,ORD-02763-T3,ORD-02763,EV-05,MAIN-2,2025-07-05 19:32:37
SCN-5-00433,ORD-01327-T3,ORD-01327,EV-05,SIDE-A,2025-07-05 19:32:38
SCN-5-00434,ORD-02294-T5,ORD-02294,EV-05,MAIN-1,2025-07-05 19:32:39
SCN-5-00435,ORD-03340-T1,ORD-03340,EV-05,MAIN-2,2025-07-05 19:32:41
SCN-5-00436,ORD-01957-T1,ORD-01957,EV-05,MAIN-2,2025-07-05 19:32:46
SCN-5-00437,ORD-00947-T3,ORD-00947,EV-05,MAIN-1,2025-07-05 19:32:48
SCN-5-00438,ORD-02585-T1,ORD-02585,EV-05,MAIN-1,2025-07-05 19:32:48
SCN-5-00439,ORD-02731-T4,ORD-02731,EV-05,MAIN-1,2025-07-05 19:32:49
SCN-5-00440,ORD-01053-T2,ORD-01053,EV-05,MAIN-1,2025-07-05 19:32:51
SCN-5-00441,ORD-01330-T2,ORD-01330,EV-05,MAIN-2,2025-07-05 19:32:52
SCN-5-00442,ORD-03110-T1,ORD-03110,EV-05,MAIN-1,2025-07-05 19:32:56
SCN-5-00443,ORD-02064-T1,ORD-02064,EV-05,SIDE-A,2025-07-05 19:32:57
SCN-5-00444,ORD-03257-T2,ORD-03257,EV-05,MAIN-2,2025-07-05 19:32:57
SCN-5-00445,ORD-00228-T3,ORD-00228,EV-05,MAIN-2,2025-07-05 19:33:04
SCN-5-00446,ORD-02816-T1,ORD-02816,EV-05,MAIN-2,2025-07-05 19:33:08
SCN-5-00447,ORD-02284-T1,ORD-02284,EV-05,SIDE-A,2025-07-05 19:33:09
SCN-5-00448,ORD-03210-T2,ORD-03210,EV-05,MAIN-2,2025-07-05 19:33:09
SCN-5-00449,ORD-03269-T3,ORD-03269,EV-05,MAIN-1,2025-07-05 19:33:09
SCN-5-00450,ORD-02473-T2,ORD-02473,EV-05,MAIN-2,2025-07-05 19:33:10
SCN-5-00451,ORD-01496-T2,ORD-01496,EV-05,MAIN-1,2025-07-05 19:33:12
SCN-5-00452,ORD-00650-T4,ORD-00650,EV-05,MAIN-1,2025-07-05 19:33:18
SCN-5-00453,ORD-01969-T1,ORD-01969,EV-05,MAIN-2,2025-07-05 19:33:29
SCN-5-00454,ORD-02208-T4,ORD-02208,EV-05,SIDE-A,2025-07-05 19:33:31
SCN-5-00455,ORD-03094-T1,ORD-03094,EV-05,MAIN-1,2025-07-05 19:33:31
SCN-5-00456,ORD-00219-T1,ORD-00219,EV-05,SIDE-A,2025-07-05 19:33:33
SCN-5-00457,ORD-02813-T1,ORD-02813,EV-05,SIDE-A,2025-07-05 19:33:33
SCN-5-00458,ORD-02814-T1,ORD-02814,EV-05,MAIN-1,2025-07-05 19:33:33
SCN-5-00459,ORD-02903-T1,ORD-02903,EV-05,MAIN-1,2025-07-05 19:33:33
SCN-5-00460,ORD-03164-T1,ORD-03164,EV-05,MAIN-1,2025-07-05 19:33:37
SCN-5-00461,ORD-01669-T2,ORD-01669,EV-05,MAIN-1,2025-07-05 19:33:42
SCN-5-00462,ORD-03212-T2,ORD-03212,EV-05,SIDE-A,2025-07-05 19:33:46
SCN-5-00463,ORD-01828-T2,ORD-01828,EV-05,MAIN-2,2025-07-05 19:33:49
SCN-5-00464,ORD-02083-T2,ORD-02083,EV-05,MAIN-1,2025-07-05 19:33:49
SCN-5-00465,ORD-01530-T1,ORD-01530,EV-05,MAIN-2,2025-07-05 19:33:53
SCN-5-00466,ORD-01404-T1,ORD-01404,EV-05,SIDE-A,2025-07-05 19:33:55
SCN-5-00467,ORD-01592-T2,ORD-01592,EV-05,MAIN-1,2025-07-05 19:34:02
SCN-5-00468,ORD-02585-T2,ORD-02585,EV-05,MAIN-1,2025-07-05 19:34:09
SCN-5-00469,ORD-00164-T1,ORD-00164,EV-05,MAIN-2,2025-07-05 19:34:11
SCN-5-00470,ORD-03057-T3,ORD-03057,EV-05,MAIN-2,2025-07-05 19:34:14
SCN-5-00471,ORD-00150-T1,ORD-00150,EV-05,MAIN-1,2025-07-05 19:34:19
SCN-5-00472,ORD-01612-T5,ORD-01612,EV-05,MAIN-2,2025-07-05 19:34:29
SCN-5-00473,ORD-00356-T1,ORD-00356,EV-05,MAIN-1,2025-07-05 19:34:30
SCN-5-00474,ORD-00862-T2,ORD-00862,EV-05,SIDE-A,2025-07-05 19:34:34
SCN-5-00475,ORD-00802-T2,ORD-00802,EV-05,MAIN-1,2025-07-05 19:34:37
SCN-5-00476,ORD-00168-T1,ORD-00168,EV-05,MAIN-1,2025-07-05 19:34:40
SCN-5-00477,ORD-02141-T2,ORD-02141,EV-05,MAIN-1,2025-07-05 19:34:40
SCN-5-00478,ORD-03094-T5,ORD-03094,EV-05,MAIN-2,2025-07-05 19:34:41
SCN-5-00479,ORD-03219-T1,ORD-03219,EV-05,MAIN-1,2025-07-05 19:34:41
SCN-5-00480,ORD-02148-T1,ORD-02148,EV-05,MAIN-1,2025-07-05 19:34:43
SCN-5-00481,ORD-00896-T1,ORD-00896,EV-05,MAIN-1,2025-07-05 19:34:45
SCN-5-00482,ORD-02928-T1,ORD-02928,EV-05,MAIN-2,2025-07-05 19:34:50
SCN-5-00483,ORD-03075-T2,ORD-03075,EV-05,MAIN-1,2025-07-05 19:34:59
SCN-5-00484,ORD-03128-T1,ORD-03128,EV-05,MAIN-1,2025-07-05 19:35:01
SCN-5-00485,ORD-03304-T3,ORD-03304,EV-05,MAIN-1,2025-07-05 19:35:02
SCN-5-00486,ORD-02692-T2,ORD-02692,EV-05,SIDE-A,2025-07-05 19:35:03
SCN-5-00487,ORD-00346-T1,ORD-00346,EV-05,MAIN-1,2025-07-05 19:35:11
SCN-5-00488,ORD-00899-T3,ORD-00899,EV-05,SIDE-A,2025-07-05 19:35:15
SCN-5-00489,ORD-01871-T2,ORD-01871,EV-05,MAIN-1,2025-07-05 19:35:16
SCN-5-00490,ORD-00650-T6,ORD-00650,EV-05,MAIN-1,2025-07-05 19:35:17
SCN-5-00491,ORD-01957-T2,ORD-01957,EV-05,SIDE-A,2025-07-05 19:35:17
SCN-5-00492,ORD-00637-T1,ORD-00637,EV-05,MAIN-1,2025-07-05 19:35:24
SCN-5-00493,ORD-02440-T4,ORD-02440,EV-05,MAIN-1,2025-07-05 19:35:25
SCN-5-00494,ORD-00651-T1,ORD-00651,EV-05,MAIN-1,2025-07-05 19:35:28
SCN-5-00495,ORD-00916-T1,ORD-00916,EV-05,MAIN-1,2025-07-05 19:35:31
SCN-5-00496,ORD-00684-T5,ORD-00684,EV-05,MAIN-1,2025-07-05 19:35:32
SCN-5-00497,ORD-00332-T4,ORD-00332,EV-05,MAIN-2,2025-07-05 19:35:36
SCN-5-00498,ORD-00562-T1,ORD-00562,EV-05,MAIN-1,2025-07-05 19:35:38
SCN-5-00499,ORD-00651-T2,ORD-00651,EV-05,MAIN-1,2025-07-05 19:35:45
SCN-5-00500,ORD-01307-T1,ORD-01307,EV-05,MAIN-1,2025-07-05 19:35:47
SCN-5-00501,ORD-02948-T2,ORD-02948,EV-05,MAIN-2,2025-07-05 19:35:54
SCN-5-00502,ORD-00063-T4,ORD-00063,EV-05,MAIN-1,2025-07-05 19:35:55
SCN-5-00503,ORD-02849-T4,ORD-02849,EV-05,MAIN-1,2025-07-05 19:35:56
SCN-5-00504,ORD-03153-T1,ORD-03153,EV-05,MAIN-1,2025-07-05 19:35:56
SCN-5-00505,ORD-00888-T4,ORD-00888,EV-05,SIDE-A,2025-07-05 19:36:01
SCN-5-00506,ORD-00163-T1,ORD-00163,EV-05,MAIN-2,2025-07-05 19:36:10
SCN-5-00507,ORD-01122-T2,ORD-01122,EV-05,MAIN-1,2025-07-05 19:36:13
SCN-5-00508,ORD-01898-T2,ORD-01898,EV-05,MAIN-1,2025-07-05 19:36:14
SCN-5-00509,ORD-01727-T1,ORD-01727,EV-05,MAIN-1,2025-07-05 19:36:17
SCN-5-00510,ORD-02509-T2,ORD-02509,EV-05,MAIN-1,2025-07-05 19:36:20
SCN-5-00511,ORD-01816-T2,ORD-01816,EV-05,MAIN-1,2025-07-05 19:36:23
SCN-5-00512,ORD-02208-T2,ORD-02208,EV-05,MAIN-1,2025-07-05 19:36:27
SCN-5-00513,ORD-03267-T2,ORD-03267,EV-05,MAIN-2,2025-07-05 19:36:27
SCN-5-00514,ORD-01733-T1,ORD-01733,EV-05,MAIN-1,2025-07-05 19:36:32
SCN-5-00515,ORD-01669-T1,ORD-01669,EV-05,SIDE-A,2025-07-05 19:36:33
SCN-5-00516,ORD-00867-T5,ORD-00867,EV-05,MAIN-1,2025-07-05 19:36:34
SCN-5-00517,ORD-03130-T1,ORD-03130,EV-05,MAIN-2,2025-07-05 19:36:38
SCN-5-00518,ORD-00011-T3,ORD-00011,EV-05,MAIN-1,2025-07-05 19:36:39
SCN-5-00519,ORD-00563-T2,ORD-00563,EV-05,MAIN-2,2025-07-05 19:36:43
SCN-5-00520,ORD-02987-T4,ORD-02987,EV-05,SIDE-A,2025-07-05 19:36:48
SCN-5-00521,ORD-01772-T1,ORD-01772,EV-05,MAIN-1,2025-07-05 19:36:50
SCN-5-00522,ORD-02164-T2,ORD-02164,EV-05,MAIN-2,2025-07-05 19:36:50
SCN-5-00523,ORD-03245-T2,ORD-03245,EV-05,SIDE-A,2025-07-05 19:36:58
SCN-5-00524,ORD-02814-T2,ORD-02814,EV-05,MAIN-1,2025-07-05 19:36:59
SCN-5-00525,ORD-02064-T3,ORD-02064,EV-05,MAIN-2,2025-07-05 19:37:11
SCN-5-00526,ORD-03180-T1,ORD-03180,EV-05,MAIN-2,2025-07-05 19:37:15
SCN-5-00527,ORD-01723-T1,ORD-01723,EV-05,MAIN-2,2025-07-05 19:37:16
SCN-5-00528,ORD-02974-T1,ORD-02974,EV-05,MAIN-2,2025-07-05 19:37:20
SCN-5-00529,ORD-03064-T5,ORD-03064,EV-05,SIDE-A,2025-07-05 19:37:21
SCN-5-00530,ORD-03119-T2,ORD-03119,EV-05,MAIN-2,2025-07-05 19:37:21
SCN-5-00531,ORD-00254-T2,ORD-00254,EV-05,SIDE-A,2025-07-05 19:37:22
SCN-5-00532,ORD-00759-T2,ORD-00759,EV-05,MAIN-2,2025-07-05 19:37:22
SCN-5-00533,ORD-02511-T1,ORD-02511,EV-05,SIDE-A,2025-07-05 19:37:23
SCN-5-00534,ORD-03222-T2,ORD-03222,EV-05,MAIN-1,2025-07-05 19:37:23
SCN-5-00535,ORD-01871-T2,ORD-01871,EV-05,SIDE-A,2025-07-05 19:37:24
SCN-5-00536,ORD-00131-T1,ORD-00131,EV-05,MAIN-1,2025-07-05 19:37:29
SCN-5-00537,ORD-00483-T1,ORD-00483,EV-05,MAIN-1,2025-07-05 19:37:35
SCN-5-00538,ORD-00829-T2,ORD-00829,EV-05,MAIN-2,2025-07-05 19:37:37
SCN-5-00539,ORD-01407-T2,ORD-01407,EV-05,MAIN-2,2025-07-05 19:37:37
SCN-5-00540,ORD-03245-T1,ORD-03245,EV-05,MAIN-2,2025-07-05 19:37:41
SCN-5-00541,ORD-03291-T2,ORD-03291,EV-05,MAIN-2,2025-07-05 19:37:42
SCN-5-00542,ORD-02234-T3,ORD-02234,EV-05,MAIN-2,2025-07-05 19:37:43
SCN-5-00543,ORD-00818-T2,ORD-00818,EV-05,MAIN-1,2025-07-05 19:37:46
SCN-5-00544,ORD-01828-T1,ORD-01828,EV-05,MAIN-1,2025-07-05 19:37:46
SCN-5-00545,ORD-01397-T1,ORD-01397,EV-05,MAIN-1,2025-07-05 19:37:48
SCN-5-00546,ORD-02656-T1,ORD-02656,EV-05,MAIN-1,2025-07-05 19:37:49
